기준년도,기준월,기준일,법정동명,번지,아파트명,층수,거래금액(만원),전용면적(㎡)
2020,11,7,철산동,629,두산위브,3,55000,59.81
2020,11,7,철산동,625,도덕파크타운1단지,15,69750,84.98
2020,11,7,하안동,27,주공11,7,36500,36.16
2020,11,7,소하동,1294,광명소하휴먼시아5단지,2,74800,84.83
2020,11,7,일직동,518,광명역파크자이,30,104500,59.968
2020,11,9,소하동,48-55,동양메이저2,8,67800,84.983
2020,11,9,하안동,650,주공3,1,40000,49.94
2020,11,9,하안동,30,주공10,8,55500,58.01
2020,11,9,철산동,55-1,광복현대아파트,5,64200,84.67
2020,12,1,철산동,629,두산위브,21,56800,59.81
2020,12,1,하안동,13,주공9,9,55000,59.39
2020,12,1,소하동,1378,광명역세권휴먼시아3단지,19,81500,84.18
2020,12,1,하안동,13,주공9,9,55000,59.39
2020,12,1,하안동,13,주공9,2,38000,45.77
2020,12,1,하안동,110,주공12,6,63000,59.22
2020,12,1,소하동,1272,우림필유,9,48500,59.723
2020,12,1,하안동,110,주공12,6,63000,59.22
2020,12,1,하안동,13,주공9,2,38000,45.77
2020,12,1,철산동,629,두산위브,21,56800,59.81
2020,12,1,소하동,1378,광명역세권휴먼시아3단지,19,81500,84.18
2020,12,1,소하동,1272,우림필유,9,48500,59.723
2020,12,10,철산동,625,도덕파크타운2단지,16,54400,49.98
2020,12,10,소하동,48-13,광명삼익,9,43500,59.925
2020,12,10,하안동,702,주공5,6,45700,59.39
2020,12,10,하안동,296,주공6,10,37800,36.16
2020,12,10,하안동,296,주공6,14,50700,49.94
2020,12,10,광명동,785,광명해모로이연,20,79000,84.97
2020,12,10,철산동,367,철산한신,5,77500,89.455
2020,12,10,철산동,637,철산푸르지오하늘채,29,109000,84.999
2020,12,10,철산동,367,철산한신,5,77500,89.455
2020,12,10,소하동,48-13,광명삼익,9,43500,59.925
2020,12,10,광명동,785,광명해모로이연,20,79000,84.97
2020,12,10,철산동,625,도덕파크타운2단지,16,54400,49.98
2020,12,10,하안동,296,주공6,14,50700,49.94
2020,12,10,하안동,296,주공6,10,37800,36.16
2020,12,10,철산동,637,철산푸르지오하늘채,29,109000,84.999
2020,12,10,하안동,702,주공5,6,45700,59.39
2020,12,11,철산동,628,브라운스톤,14,81800,84.858
2020,12,11,철산동,628,브라운스톤,14,81800,84.858
2020,12,11,철산동,626-1,철산리버빌 주공아파트,6,44000,49.61
2020,12,11,소하동,1363,광명신촌휴먼시아1단지,3,85000,115.97
2020,12,11,철산동,626-1,철산리버빌 주공아파트,6,44000,49.61
2020,12,11,하안동,682,주공1,9,36200,41.3
2020,12,11,하안동,296,주공6,15,49800,49.94
2020,12,11,하안동,27,주공11,15,37500,36.16
2020,12,11,하안동,650,주공3,5,37200,36.16
2020,12,11,하안동,295,주공7,9,43000,45.77
2020,12,11,소하동,1363,광명신촌휴먼시아1단지,3,85000,115.97
2020,12,11,소하동,1378,광명역세권휴먼시아3단지,12,75000,74.91
2020,12,11,하안동,682,주공1,9,36200,41.3
2020,12,11,하안동,296,주공6,15,49800,49.94
2020,12,11,하안동,27,주공11,6,43000,41.3
2020,12,11,하안동,27,주공11,15,37500,36.16
2020,12,11,하안동,650,주공3,5,37200,36.16
2020,12,11,하안동,27,주공11,6,43000,41.3
2020,12,11,하안동,295,주공7,9,43000,45.77
2020,12,11,소하동,1378,광명역세권휴먼시아3단지,12,75000,74.91
2020,12,12,철산동,631,광명푸르지오,17,84000,84.765
2020,12,12,철산동,627,롯데낙천대,18,70000,84.38
2020,12,12,철산동,625,도덕파크타운2단지,5,54400,49.97
2020,12,12,하안동,27,주공11,8,41500,41.3
2020,12,12,하안동,27,주공11,8,41500,41.3
2020,12,12,철산동,631,광명푸르지오,17,84000,84.765
2020,12,12,철산동,627,롯데낙천대,18,70000,84.38
2020,12,12,철산동,625,도덕파크타운2단지,5,54400,49.97
2020,12,12,광명동,200-6,광명한진타운,9,79700,84.95
2020,12,12,광명동,779,현진에버빌,23,58000,59.807
2020,12,12,하안동,864,이편한세상센트레빌,17,82000,59.982
2020,12,12,하안동,864,이편한세상센트레빌,2,82900,59.982
2020,12,12,하안동,863,광명 두산위브 트레지움,14,115000,99.401
2020,12,12,하안동,863,광명 두산위브 트레지움,17,89000,59.986
2020,12,12,하안동,707-9,하안현대아파트,15,56300,84.9
2020,12,12,하안동,682,주공1,4,49000,49.94
2020,12,12,광명동,309-1,광명신원,10,42000,59.96
2020,12,12,하안동,864,이편한세상센트레빌,17,82000,59.982
2020,12,12,하안동,864,이편한세상센트레빌,2,82900,59.982
2020,12,12,하안동,27,주공11,4,37200,36.16
2020,12,12,하안동,30,주공10,10,42000,45.77
2020,12,12,일직동,519,광명역푸르지오,11,104000,59.997
2020,12,12,철산동,627,롯데낙천대,20,66300,84.38
2020,12,12,광명동,779,현진에버빌,23,58000,59.807
2020,12,12,광명동,200-6,광명한진타운,9,79700,84.95
2020,12,12,소하동,1294,광명소하휴먼시아5단지,5,82150,84.87
2020,12,12,소하동,1294,광명소하휴먼시아5단지,13,69800,59.63
2020,12,12,소하동,48-55,동양메이저2,17,69000,84.983
2020,12,12,소하동,1289,광명소하휴먼시아3단지,3,77400,84.77
2020,12,12,소하동,1348,광명소하휴먼시아7단지,2,89800,119.9
2020,12,12,소하동,48-55,동양메이저2,5,71000,84.983
2020,12,12,철산동,245,쌍마한신,13,74900,84.93
2020,12,12,철산동,245,쌍마한신,13,74900,84.93
2020,12,12,일직동,519,광명역푸르지오,11,104000,59.997
2020,12,12,철산동,241,주공13,1,79000,73.09
2020,12,12,광명동,309-1,광명신원,10,42000,59.96
2020,12,12,철산동,627,롯데낙천대,20,66300,84.38
2020,12,12,소하동,48-55,동양메이저2,5,71000,84.983
2020,12,12,하안동,863,광명 두산위브 트레지움,14,115000,99.401
2020,12,12,하안동,863,광명 두산위브 트레지움,17,89000,59.986
2020,12,12,하안동,707-9,하안현대아파트,15,56300,84.9
2020,12,12,하안동,682,주공1,4,49000,49.94
2020,12,12,하안동,650,주공3,6,42000,41.3
2020,12,12,하안동,110,주공12,13,47000,44.89
2020,12,12,하안동,650,주공3,6,42000,41.3
2020,12,12,하안동,110,주공12,13,47000,44.89
2020,12,12,하안동,30,주공10,10,42000,45.77
2020,12,12,하안동,27,주공11,4,37200,36.16
2020,12,12,하안동,27,주공11,8,41500,41.3
2020,12,12,하안동,27,주공11,8,41500,41.3
2020,12,12,소하동,1294,광명소하휴먼시아5단지,5,82150,84.87
2020,12,12,소하동,1294,광명소하휴먼시아5단지,13,69800,59.63
2020,12,12,소하동,48-55,동양메이저2,17,69000,84.983
2020,12,12,소하동,1289,광명소하휴먼시아3단지,3,77400,84.77
2020,12,12,소하동,1348,광명소하휴먼시아7단지,2,89800,119.9
2020,12,12,철산동,241,주공13,1,79000,73.09
2020,12,13,광명동,732,중앙하이츠1,15,52000,84.79
2020,12,13,광명동,732,중앙하이츠1,15,52000,84.79
2020,12,14,철산동,627,롯데낙천대,20,71500,84.38
2020,12,14,철산동,637,철산푸르지오하늘채,24,113000,84.993
2020,12,14,하안동,650,주공3,15,48800,49.94
2020,12,14,하안동,110,주공12,3,47100,44.89
2020,12,14,하안동,27,주공11,2,37000,36.16
2020,12,14,하안동,27,주공11,3,37000,36.16
2020,12,14,하안동,864,이편한세상센트레빌,3,90000,84.981
2020,12,14,하안동,13,주공9,10,50000,59.39
2020,12,14,하안동,863,광명 두산위브 트레지움,29,90500,59.986
2020,12,14,소하동,1294,광명소하휴먼시아5단지,10,70200,59.85
2020,12,14,철산동,625,도덕파크타운2단지,6,54000,49.97
2020,12,14,소하동,1294,광명소하휴먼시아5단지,10,70200,59.85
2020,12,14,철산동,637,철산푸르지오하늘채,24,113000,84.993
2020,12,14,철산동,627,롯데낙천대,20,71500,84.38
2020,12,14,철산동,625,도덕파크타운2단지,6,54000,49.97
2020,12,14,하안동,27,주공11,3,37000,36.16
2020,12,14,하안동,863,광명 두산위브 트레지움,29,90500,59.986
2020,12,14,하안동,13,주공9,10,50000,59.39
2020,12,14,하안동,864,이편한세상센트레빌,3,90000,84.981
2020,12,14,하안동,27,주공11,2,37000,36.16
2020,12,14,하안동,110,주공12,3,47100,44.89
2020,12,14,하안동,650,주공3,15,48800,49.94
2020,12,15,철산동,634,철산래미안자이,2,88500,59.67
2020,12,15,하안동,863,광명 두산위브 트레지움,5,109000,84.996
2020,12,15,하안동,651,주공4,8,53800,58.01
2020,12,15,소하동,1348,광명소하휴먼시아7단지,9,95000,119.75
2020,12,15,하안동,295,주공7,14,54000,58.01
2020,12,15,철산동,235,저층주공8,2,113000,59.3
2020,12,15,하안동,295,주공7,14,54000,58.01
2020,12,15,하안동,651,주공4,8,53800,58.01
2020,12,15,일직동,518,광명역파크자이,29,102500,59.802
2020,12,15,하안동,30,주공10,7,40200,45.9
2020,12,15,하안동,30,주공10,7,40200,45.9
2020,12,15,철산동,235,저층주공8,2,113000,59.3
2020,12,15,하안동,863,광명 두산위브 트레지움,5,109000,84.996
2020,12,15,일직동,518,광명역파크자이,29,102500,59.802
2020,12,15,소하동,1348,광명소하휴먼시아7단지,9,95000,119.75
2020,12,15,철산동,634,철산래미안자이,2,88500,59.67
2020,12,16,철산동,629,두산위브,14,78000,84.9
2020,12,16,소하동,1294,광명소하휴먼시아5단지,4,83000,84.83
2020,12,16,소하동,1272,우림필유,6,58000,84.79
2020,12,16,소하동,1289,광명소하휴먼시아3단지,14,85000,84.83
2020,12,16,하안동,650,주공3,9,38000,36.16
2020,12,16,하안동,27,주공11,14,51800,49.94
2020,12,16,광명동,779,현진에버빌,3,54757,59.807
2020,12,16,하안동,295,주공7,11,55900,58.01
2020,12,16,광명동,779,현진에버빌,3,54757,59.807
2020,12,16,하안동,27,주공11,14,51800,49.94
2020,12,16,하안동,650,주공3,9,38000,36.16
2020,12,16,하안동,682,주공1,1,44700,49.94
2020,12,16,하안동,682,주공1,1,44700,49.94
2020,12,16,하안동,295,주공7,11,55900,58.01
2020,12,16,소하동,1289,광명소하휴먼시아3단지,14,85000,84.83
2020,12,16,철산동,625,도덕파크타운2단지,4,49800,49.97
2020,12,16,철산동,629,두산위브,14,78000,84.9
2020,12,16,철산동,625,도덕파크타운2단지,4,49800,49.97
2020,12,16,철산동,367,철산한신,13,79500,89.455
2020,12,16,철산동,634,철산래미안자이,24,114800,84.35
2020,12,16,철산동,629,두산위브,5,85000,114.99
2020,12,16,철산동,367,철산한신,13,79500,89.455
2020,12,16,철산동,634,철산래미안자이,24,114800,84.35
2020,12,16,철산동,629,두산위브,5,85000,114.99
2020,12,16,소하동,1272,우림필유,6,58000,84.79
2020,12,16,소하동,1294,광명소하휴먼시아5단지,4,83000,84.83
2020,12,17,소하동,1378,광명역세권휴먼시아3단지,13,75000,74.98
2020,12,17,철산동,625,도덕파크타운2단지,22,41400,39.65
2020,12,17,광명동,778,영화아이닉스,12,46500,54.66
2020,12,17,철산동,55-1,광복현대아파트,7,54000,59.94
2020,12,17,철산동,637,철산푸르지오하늘채,22,106800,84.999
2020,12,17,광명동,777,팰리스필,15,49200,64.75
2020,12,17,소하동,1378,광명역세권휴먼시아3단지,13,75000,74.98
2020,12,17,광명동,785,광명해모로이연,15,110000,141.32
2020,12,17,광명동,200-6,광명한진타운,4,59500,59.93
2020,12,17,하안동,295,주공7,9,50500,58.01
2020,12,17,하안동,30,주공10,10,43500,45.77
2020,12,17,철산동,241,주공13,1,92500,84.77
2020,12,17,하안동,295,주공7,9,50500,58.01
2020,12,17,철산동,637,철산푸르지오하늘채,22,106800,84.999
2020,12,17,철산동,55-1,광복현대아파트,7,54000,59.94
2020,12,17,철산동,625,도덕파크타운2단지,22,41400,39.65
2020,12,17,광명동,785,광명해모로이연,15,110000,141.32
2020,12,17,철산동,241,주공13,1,92500,84.77
2020,12,17,하안동,30,주공10,10,43500,45.77
2020,12,17,광명동,200-6,광명한진타운,4,59500,59.93
2020,12,17,광명동,778,영화아이닉스,12,46500,54.66
2020,12,17,광명동,777,팰리스필,15,49200,64.75
2020,12,18,하안동,650,주공3,14,40800,41.3
2020,12,18,하안동,650,주공3,13,41000,41.3
2020,12,18,광명동,306-8,광명현대,16,48000,84.89
2020,12,18,하안동,707-7,광명현대아파트,9,59500,84.96
2020,12,18,하안동,295,주공7,2,52000,58.01
2020,12,18,하안동,650,주공3,14,40800,41.3
2020,12,18,하안동,702,주공5,13,48900,59.39
2020,12,18,하안동,650,주공3,8,36800,36.16
2020,12,18,하안동,295,주공7,11,55500,59.39
2020,12,18,철산동,630,브라운스톤2차,8,67500,58.531
2020,12,18,하안동,702,주공5,13,48900,59.39
2020,12,18,하안동,650,주공3,8,36800,36.16
2020,12,18,하안동,295,주공7,11,55500,59.39
2020,12,18,하안동,650,주공3,13,41000,41.3
2020,12,18,하안동,707-7,광명현대아파트,9,59500,84.96
2020,12,18,광명동,306-8,광명현대,16,48000,84.89
2020,12,18,하안동,864,이편한세상센트레빌,14,103000,84.98
2020,12,18,철산동,630,브라운스톤2차,8,67500,58.531
2020,12,18,하안동,295,주공7,2,52000,58.01
2020,12,18,하안동,864,이편한세상센트레빌,14,103000,84.98
2020,12,19,하안동,651,주공4,12,40000,45.55
2020,12,19,하안동,296,주공6,10,52500,49.94
2020,12,19,하안동,650,주공3,3,49900,49.94
2020,12,19,하안동,296,주공6,10,52500,49.94
2020,12,19,광명동,200-6,광명한진타운,18,67000,84.95
2020,12,19,광명동,757,상우3차,10,34500,59.7
2020,12,19,하안동,707-9,하안현대아파트,3,39500,52.7
2020,12,19,하안동,702,주공5,5,46000,59.39
2020,12,19,하안동,681,주공2,10,54500,61.52
2020,12,19,철산동,625,도덕파크타운2단지,19,39700,39.73
2020,12,19,철산동,626-1,철산리버빌 주공아파트,19,50000,49.61
2020,12,19,철산동,625,도덕파크타운1단지,2,73000,114.77
2020,12,19,철산동,449,주공12,4,89800,83.01
2020,12,19,철산동,625,도덕파크타운1단지,19,62000,59.82
2020,12,19,하안동,650,주공3,3,49900,49.94
2020,12,19,철산동,625,도덕파크타운1단지,15,72000,84.98
2020,12,19,하안동,260,주공8(고층),12,54800,59.39
2020,12,19,하안동,650,주공3,13,40500,41.3
2020,12,19,일직동,517,광명역센트럴자이,15,111800,59.997
2020,12,19,일직동,518,광명역파크자이,15,127000,84.931
2020,12,19,일직동,519,광명역푸르지오,21,97000,59.988
2020,12,19,일직동,518,광명역파크자이,24,148000,95.375
2020,12,19,하안동,295,주공7,13,44000,45.77
2020,12,19,하안동,296,주공6,6,37000,36.16
2020,12,19,하안동,650,주공3,13,40500,41.3
2020,12,19,일직동,518,광명역파크자이,34,109500,59.968
2020,12,19,하안동,296,주공6,6,37000,36.16
2020,12,19,일직동,519,광명역푸르지오,21,97000,59.988
2020,12,19,철산동,625,도덕파크타운1단지,19,62000,59.82
2020,12,19,철산동,625,도덕파크타운1단지,15,72000,84.98
2020,12,19,하안동,651,주공4,12,40000,45.55
2020,12,19,하안동,681,주공2,10,54500,61.52
2020,12,19,하안동,702,주공5,5,46000,59.39
2020,12,19,일직동,518,광명역파크자이,15,127000,84.931
2020,12,19,하안동,30,주공10,4,44000,45.77
2020,12,19,하안동,13,주공9,13,53000,59.39
2020,12,19,하안동,707-9,하안현대아파트,3,39500,52.7
2020,12,19,하안동,13,주공9,13,53000,59.39
2020,12,19,일직동,517,광명역센트럴자이,15,111800,59.997
2020,12,19,일직동,518,광명역파크자이,34,109500,59.968
2020,12,19,광명동,757,상우3차,10,34500,59.7
2020,12,19,하안동,110,주공12,15,47800,44.89
2020,12,19,하안동,30,주공10,4,44000,45.77
2020,12,19,일직동,518,광명역파크자이,24,148000,95.375
2020,12,19,하안동,260,주공8(고층),5,54000,58.01
2020,12,19,하안동,295,주공7,13,44000,45.77
2020,12,19,하안동,260,주공8(고층),12,54800,59.39
2020,12,19,하안동,260,주공8(고층),5,54000,58.01
2020,12,19,하안동,260,주공8(고층),5,54000,58.01
2020,12,19,소하동,1387,광명역세권휴먼시아4단지,7,73300,74.98
2020,12,19,소하동,1348,광명소하휴먼시아7단지,7,89500,119.75
2020,12,19,소하동,1289,광명소하휴먼시아3단지,9,79800,84.83
2020,12,19,소하동,1289,광명소하휴먼시아3단지,9,79800,84.83
2020,12,19,소하동,1348,광명소하휴먼시아7단지,7,89500,119.75
2020,12,19,소하동,1387,광명역세권휴먼시아4단지,7,73300,74.98
2020,12,19,철산동,625,도덕파크타운2단지,19,39700,39.73
2020,12,19,철산동,626-1,철산리버빌 주공아파트,19,50000,49.61
2020,12,19,철산동,625,도덕파크타운1단지,2,73000,114.77
2020,12,19,철산동,449,주공12,4,89800,83.01
2020,12,19,광명동,200-6,광명한진타운,18,67000,84.95
2020,12,19,하안동,260,주공8(고층),5,54000,58.01
2020,12,19,하안동,110,주공12,15,47800,44.89
2020,12,2,소하동,1288,광명소하휴먼시아2단지,14,109000,135.77
2020,12,2,하안동,13,주공9,8,52800,58.01
2020,12,2,하안동,682,주공1,13,47000,49.94
2020,12,2,하안동,682,주공1,12,35500,36.34
2020,12,2,하안동,864,이편한세상센트레빌,6,95000,84.98
2020,12,2,소하동,1288,광명소하휴먼시아2단지,14,109000,135.77
2020,12,2,철산동,637,철산푸르지오하늘채,24,89500,59.985
2020,12,2,철산동,449,주공12,9,85800,83.01
2020,12,2,철산동,367,철산한신,1,71500,89.455
2020,12,2,철산동,631,광명푸르지오,8,71000,59.99
2020,12,2,철산동,629,두산위브,8,63800,59.81
2020,12,2,철산동,55-1,광복현대아파트,8,52800,59.94
2020,12,2,하안동,682,주공1,12,35500,36.34
2020,12,2,하안동,682,주공1,13,47000,49.94
2020,12,2,하안동,13,주공9,8,52800,58.01
2020,12,2,하안동,864,이편한세상센트레빌,6,95000,84.98
2020,12,2,철산동,625,도덕파크타운2단지,18,40000,39.65
2020,12,2,철산동,637,철산푸르지오하늘채,24,89500,59.985
2020,12,2,광명동,732,중앙하이츠1,12,39500,56.49
2020,12,2,철산동,449,주공12,9,85800,83.01
2020,12,2,철산동,367,철산한신,1,71500,89.455
2020,12,2,철산동,631,광명푸르지오,8,71000,59.99
2020,12,2,광명동,732,중앙하이츠1,12,39500,56.49
2020,12,2,철산동,629,두산위브,8,63800,59.81
2020,12,2,철산동,55-1,광복현대아파트,8,52800,59.94
2020,12,2,철산동,625,도덕파크타운2단지,18,40000,39.65
2020,12,20,일직동,513,광명역 써밋플레이스,40,104500,59.683
2020,12,20,하안동,707-7,광명현대아파트,9,58800,84.9
2020,12,20,일직동,513,광명역 써밋플레이스,40,104500,59.683
2020,12,20,하안동,707-7,광명현대아파트,9,58800,84.9
2020,12,21,철산동,241,주공13,14,85000,73.08
2020,12,21,철산동,241,주공13,14,85000,73.08
2020,12,21,철산동,625,도덕파크타운2단지,21,43000,39.65
